1, 0.0057663945481181145 
2, 0.058994315564632416 
3, 0.019612418487668037 
4, 0.03822195902466774 
5, 0.023594968020915985 
1, 0.008281453512609005 
2, 0.052470602095127106 
3, 0.21384796500205994 
4, 0.6149563789367676 
5, 0.05193667486310005 
6, 0.4626156687736511 
7, 0.025984400883316994 
8, 0.039245910942554474 
9, 0.03807360678911209 
10, 0.7886742949485779 
11, 0.02732723392546177 
12, 0.011630089022219181 
13, 0.027880286797881126 
14, 0.09218008816242218 
15, 0.06422791630029678 
16, 0.005494505167007446 
17, 0.06327936798334122 
18, 0.09129661321640015 
19, 0.28776851296424866 
20, 1.2375160455703735 
21, 0.35371166467666626 
22, 0.4793330132961273 
23, 0.25144726037979126 
24, 0.06278754770755768 
25, 0.21364884078502655 
26, 1.300309658050537 
27, 0.19875138998031616 
28, 0.039066292345523834 
29, 0.11777433007955551 
30, 0.11622123420238495 
31, 2.9208033084869385 
32, 0.07978294789791107 
33, 0.04539936035871506 
34, 1.2465404272079468 
35, 0.019653048366308212 
36, 0.09059109538793564 
37, 0.09046190232038498 
38, 0.026059892028570175 
39, 0.08793698251247406 
40, 1.1089136600494385 
41, 0.08083885163068771 
42, 8.982358932495117 
43, 0.029896292835474014 
44, 1.1016027927398682 
45, 0.0714087039232254 
46, 0.0291062593460083 
47, 1.830911636352539 
48, 2.6029484272003174 
49, 4.106045722961426 
50, 0.023861635476350784 
51, 0.15114004909992218 
52, 2.1995961666107178 
53, 1.760332703590393 
54, 1.7852470874786377 
55, 0.208903506398201 
56, 0.09220416843891144 
57, 0.31720370054244995 
58, 0.030553486198186874 
59, 0.06516993790864944 
60, 0.09169687330722809 
