1, 0.020917680114507675 
2, 0.008896993473172188 
3, 0.09235875308513641 
4, 0.016779892146587372 
5, 0.10781258344650269 
6, 0.04947132617235184 
7, 0.022588199004530907 
8, 0.1899302750825882 
9, 0.08114253729581833 
10, 0.1063278466463089 
11, 0.23216088116168976 
12, 0.21001355350017548 
13, 0.02209327183663845 
14, 0.011073979549109936 
15, 0.08321286737918854 
16, 0.0215465035289526 
18, 0.19084791839122772 
19, 0.009446517564356327 
20, 0.2640245258808136 
21, 0.02203277312219143 
22, 0.006942623760551214 
23, 0.02749171294271946 
24, 0.05644343048334122 
25, 0.032849572598934174 
26, 0.02009739726781845 
27, 0.4056337773799896 
28, 0.01969251036643982 
29, 0.053912628442049026 
30, 0.07637260854244232 
31, 0.08510296791791916 
32, 0.10353072732686996 
33, 0.06327404826879501 
34, 0.12895044684410095 
35, 0.03780244663357735 
36, 0.277732253074646 
37, 0.05072943493723869 
38, 0.10684248059988022 
39, 0.9399418830871582 
40, 0.579253077507019 
41, 0.020404048264026642 
42, 0.14516738057136536 
43, 0.15172679722309113 
44, 0.047103021293878555 
45, 0.08073712885379791 
46, 0.020227443426847458 
47, 0.035696841776371 
48, 0.016136739403009415 
49, 0.6632708311080933 
50, 0.30735281109809875 
51, 2.792203426361084 
52, 0.008775947615504265 
53, 0.09527625143527985 
54, 0.08030502498149872 
55, 0.0809464305639267 
56, 0.008377091959118843 
57, 0.39062684774398804 
58, 0.06321445852518082 
59, 0.6145785450935364 
60, 0.07023020088672638 
61, 0.026097426190972328 
62, 0.13252170383930206 
63, 0.043053533881902695 
64, 0.025380227714776993 
65, 0.04225903004407883 
66, 0.16269758343696594 
67, 0.033840809017419815 
68, 0.9045243263244629 
69, 0.1528376340866089 
70, 0.05062581226229668 
71, 0.4137752950191498 
72, 7.54617166519165 
73, 0.02138921618461609 
74, 0.1447717249393463 
75, 0.03564133122563362 
76, 0.38538476824760437 
77, 0.021451236680150032 
78, 0.0395912230014801 
79, 0.027112793177366257 
80, 0.045850466936826706 
81, 0.07623665034770966 
82, 0.217763751745224 
83, 0.8233609199523926 
84, 0.024249998852610588 
85, 0.006112573202699423 
86, 0.06182244420051575 
87, 0.1860876977443695 
88, 0.1532135307788849 
89, 0.029771676287055016 
90, 3.851405620574951 
91, 0.5235210061073303 
92, 0.552511990070343 
93, 0.12062277644872665 
94, 0.024279635399580002 
95, 0.1901095062494278 
96, 0.045797087252140045 
97, 0.04248976707458496 
98, 0.02597975730895996 
99, 0.10723642259836197 
